,make_model,price,km,Gears,age,hp_kW
7025,Opel Astra,24790,1647.3626086956522,6.0,0.0,110.0
7026,Opel Astra,24860,8000.0,6.0,0.0,110.0
7027,Opel Astra,24750,100.0,6.0,0.0,110.0
7028,Opel Astra,24690,6500.0,6.0,0.0,110.0
7029,Opel Astra,24590,1647.3626086956522,6.0,0.0,110.0
7030,Opel Astra,24645,2500.0,6.0,0.0,100.0
7031,Opel Astra,24565,1647.3626086956522,6.0,0.0,100.0
7032,Opel Astra,24535,1647.3626086956522,6.0,0.0,147.0
7033,Opel Astra,24535,1647.3626086956522,6.0,0.0,100.0
7034,Opel Astra,24390,10.0,6.0,0.0,110.0
7035,Opel Astra,24390,630.0,6.0,0.0,110.0
7036,Opel Astra,24195,1647.3626086956522,6.0,0.0,100.0
7037,Opel Astra,24195,1647.3626086956522,6.0,0.0,147.0
7038,Opel Astra,24490,20.0,6.0,0.0,110.0
7039,Opel Astra,24195,1647.3626086956522,6.0,0.0,100.0
7040,Opel Astra,23990,5.0,6.0,0.0,110.0
7041,Opel Astra,21900,5.0,6.0,0.0,110.0
7042,Opel Astra,21900,10.0,6.0,0.0,100.0
7043,Opel Astra,21845,1647.3626086956522,6.0,0.0,110.0
7044,Opel Astra,21834,7530.0,6.0,0.0,110.0
7045,Opel Astra,21815,1647.3626086956522,6.0,0.0,100.0
7046,Opel Astra,21815,1.0,6.0,0.0,110.0
7047,Opel Astra,21715,1647.3626086956522,6.0,0.0,110.0
7048,Opel Astra,21658,1.0,6.0,0.0,110.0
7049,Opel Astra,21480,1.0,6.0,0.0,110.0
7050,Opel Astra,21450,1020.0,6.0,0.0,110.0
7051,Opel Astra,21745,1647.3626086956522,6.0,0.0,110.0
7052,Opel Astra,21490,2500.0,6.0,0.0,110.0
7053,Opel Astra,21445,1647.3626086956522,6.0,0.0,100.0
7054,Opel Astra,21360,1.0,6.0,0.0,100.0
7055,Opel Astra,23990,3000.0,6.0,0.0,147.0
7056,Opel Astra,21334,7530.0,6.0,0.0,110.0
7057,Opel Astra,21300,10.0,6.0,0.0,100.0
7058,Opel Astra,21005,1647.3626086956522,6.0,0.0,110.0
7059,Opel Astra,20989,4999.0,6.0,0.0,110.0
7060,Opel Astra,23940,12.0,6.0,0.0,110.0
7061,Opel Astra,23940,12.0,6.0,0.0,110.0
7062,Opel Astra,23940,12.0,6.0,0.0,110.0
7063,Opel Astra,23940,12.0,6.0,0.0,110.0
7064,Opel Astra,23845,1647.3626086956522,6.0,0.0,110.0
7065,Opel Astra,23740,12.0,6.0,0.0,110.0
7066,Opel Astra,23640,6020.0,6.0,0.0,110.0
7067,Opel Astra,23625,1647.3626086956522,6.0,0.0,110.0
7068,Opel Astra,23755,1647.3626086956522,6.0,0.0,110.0
7069,Opel Astra,23620,10.0,6.0,0.0,77.0
7070,Opel Astra,23600,1647.3626086956522,6.0,0.0,100.0
7071,Opel Astra,23595,9000.0,6.0,0.0,110.0
7072,Opel Astra,20685,1647.3626086956522,6.0,0.0,110.0
7073,Opel Astra,20663,1.0,6.0,0.0,110.0
7074,Opel Astra,23580,0.0,6.0,0.0,110.0
7075,Opel Astra,20640,8068.0,6.0,0.0,110.0
7076,Opel Astra,20640,5911.0,6.0,0.0,110.0
7077,Opel Astra,20605,1647.3626086956522,6.0,0.0,110.0
7078,Opel Astra,20295,1647.3626086956522,6.0,0.0,110.0
7079,Opel Astra,20590,7313.0,6.0,0.0,110.0
7080,Opel Astra,20185,1647.3626086956522,6.0,0.0,100.0
7081,Opel Astra,19990,10.0,6.0,0.0,100.0
7082,Opel Astra,19960,7700.0,6.0,0.0,110.0
7083,Opel Astra,20295,1647.3626086956522,6.0,0.0,110.0
7084,Opel Astra,19990,7308.0,6.0,0.0,110.0
7085,Opel Astra,19940,6004.0,6.0,0.0,110.0
7086,Opel Astra,19940,8068.0,6.0,0.0,110.0
7087,Opel Astra,19940,7572.0,6.0,0.0,110.0
7088,Opel Astra,20980,5100.0,6.0,0.0,110.0
7089,Opel Astra,23505,1647.3626086956522,6.0,0.0,110.0
7090,Opel Astra,23520,1.0,6.0,0.0,147.0
7091,Opel Astra,23550,10.0,6.0,0.0,110.0
7092,Opel Astra,19940,4501.0,6.0,0.0,110.0
7093,Opel Astra,23499,5000.0,6.0,0.0,101.0
7094,Opel Astra,23490,7000.0,6.0,0.0,110.0
7095,Opel Astra,23490,1500.0,6.0,0.0,110.0
7096,Opel Astra,23465,1.0,6.0,0.0,100.0
7097,Opel Astra,23435,1647.3626086956522,6.0,0.0,100.0
7098,Opel Astra,23400,1647.3626086956522,6.0,0.0,100.0
7099,Opel Astra,23400,875.0,6.0,0.0,100.0
7100,Opel Astra,23390,7202.0,6.0,0.0,100.0
7101,Opel Astra,23290,6000.0,6.0,0.0,100.0
7102,Opel Astra,23200,750.0,6.0,0.0,110.0
7103,Opel Astra,23150,1.0,6.0,0.0,147.0
7104,Opel Astra,23130,1.0,6.0,0.0,100.0
7105,Opel Astra,22995,5000.0,6.0,0.0,110.0
7106,Opel Astra,22989,5000.0,6.0,0.0,110.0
7107,Opel Astra,22839,20.0,6.0,0.0,110.0
7108,Opel Astra,22815,1647.3626086956522,6.0,0.0,110.0
7109,Opel Astra,22950,850.0,6.0,0.0,110.0
7110,Opel Astra,22900,3000.0,6.0,0.0,110.0
7111,Opel Astra,22690,4500.0,6.0,0.0,110.0
7112,Opel Astra,22655,1647.3626086956522,6.0,0.0,100.0
7113,Opel Astra,22615,1647.3626086956522,6.0,0.0,110.0
7114,Opel Astra,22590,20.0,6.0,0.0,110.0
7115,Opel Astra,22555,1647.3626086956522,6.0,0.0,100.0
7116,Opel Astra,22490,11572.0,6.0,0.0,100.0
7117,Opel Astra,22490,3550.0,6.0,0.0,110.0
7118,Opel Astra,22475,1647.3626086956522,6.0,0.0,110.0
7119,Opel Astra,22185,1647.3626086956522,6.0,0.0,100.0
7120,Opel Astra,22405,1647.3626086956522,6.0,0.0,100.0
7121,Opel Astra,22290,10000.0,6.0,0.0,100.0
7122,Opel Astra,22285,1647.3626086956522,6.0,0.0,100.0
7123,Opel Astra,22275,10.0,6.0,0.0,110.0
7124,Opel Astra,21990,5000.0,6.0,0.0,110.0
7125,Opel Astra,19940,5911.0,6.0,0.0,110.0
7126,Opel Astra,19940,6312.0,6.0,0.0,110.0
7127,Opel Astra,19499,2.0,6.0,0.0,110.0
7128,Opel Astra,19934,1.0,6.0,0.0,110.0
7129,Opel Astra,19490,11707.0,6.0,0.0,110.0
7130,Opel Astra,19495,6100.0,6.0,0.0,110.0
7131,Opel Astra,19480,1647.3626086956522,6.0,0.0,110.0
7132,Opel Astra,19495,7900.0,6.0,0.0,110.0
7133,Opel Astra,19940,6149.0,6.0,0.0,110.0
7134,Opel Astra,19480,13200.0,6.0,0.0,110.0
7135,Opel Astra,16073,1647.3626086956522,5.0,0.0,77.0
7136,Opel Astra,15999,13542.0,5.0,0.0,77.0
7137,Opel Astra,15990,2500.0,5.0,0.0,77.0
7138,Opel Astra,15990,5.0,5.0,0.0,66.0
7139,Opel Astra,15990,10.0,5.0,0.0,66.0
7140,Opel Astra,15990,800.0,6.0,0.0,66.0
7141,Opel Astra,15990,111.0,5.0,0.0,66.0
7142,Opel Astra,15990,10.0,5.0,0.0,66.0
7143,Opel Astra,15990,111.0,5.0,0.0,77.0
7144,Opel Astra,16500,3698.0,5.0,0.0,77.0
7145,Opel Astra,16080,10.0,5.0,0.0,66.0
7146,Opel Astra,16900,50.0,5.0,0.0,66.0
7147,Opel Astra,16900,5500.0,6.0,0.0,92.0
7148,Opel Astra,16900,10182.0,6.0,0.0,100.0
7149,Opel Astra,16895,1647.3626086956522,5.0,0.0,66.0
7150,Opel Astra,16899,11.0,6.0,0.0,92.0
7151,Opel Astra,16995,1647.3626086956522,5.0,0.0,77.0
7152,Opel Astra,17445,1.0,5.0,0.0,66.0
7153,Opel Astra,16990,1.0,6.0,0.0,81.0
7154,Opel Astra,16977,1647.3626086956522,5.0,0.0,77.0
7155,Opel Astra,17438,1647.3626086956522,6.0,0.0,92.0
7156,Opel Astra,17415,1647.3626086956522,6.0,0.0,92.0
7157,Opel Astra,17400,4999.0,5.0,0.0,77.0
7158,Opel Astra,16990,1647.3626086956522,6.0,0.0,70.0
7159,Opel Astra,17500,5.0,6.0,0.0,81.0
7160,Opel Astra,17800,1647.3626086956522,6.0,0.0,81.0
7161,Opel Astra,17790,3395.0,6.0,0.0,92.0
7162,Opel Astra,17790,10.0,5.0,0.0,66.0
7163,Opel Astra,17714,1647.3626086956522,5.0,0.0,77.0
7164,Opel Astra,17500,6.0,6.0,0.0,100.0
7165,Opel Astra,17740,1647.3626086956522,6.0,0.0,81.0
7166,Opel Astra,17714,1647.3626086956522,5.0,0.0,78.0
7167,Opel Astra,17800,2970.0,6.0,0.0,81.0
7168,Opel Astra,17714,1647.3626086956522,5.0,0.0,78.0
7169,Opel Astra,17690,3530.0,6.0,0.0,81.0
7170,Opel Astra,17690,3388.0,6.0,0.0,81.0
7171,Opel Astra,17690,10.0,5.0,0.0,66.0
7172,Opel Astra,17678,1.0,5.0,0.0,77.0
7173,Opel Astra,17600,10.0,6.0,0.0,85.0
7174,Opel Astra,17590,5.0,5.0,0.0,77.0
7175,Opel Astra,17575,1647.3626086956522,5.0,0.0,66.0
7176,Opel Astra,17500,1.0,6.0,0.0,81.0
7177,Opel Astra,17570,4581.0,5.0,0.0,77.0
7178,Opel Astra,17560,1.0,6.0,0.0,81.0
7179,Opel Astra,17559,1.0,6.0,0.0,81.0
7180,Opel Astra,17500,6.0,6.0,0.0,81.0
7181,Opel Astra,17490,100.0,6.0,0.0,92.0
7182,Opel Astra,17490,1459.0,5.0,0.0,66.0
7183,Opel Astra,17490,10.0,6.0,0.0,66.0
7184,Opel Astra,17490,50.0,6.0,0.0,92.0
7185,Opel Astra,17490,4275.0,5.0,0.0,77.0
7186,Opel Astra,17490,1647.3626086956522,5.0,0.0,77.0
7187,Opel Astra,17490,979.0,5.0,0.0,77.0
7188,Opel Astra,17450,10.0,5.0,0.0,66.0
7189,Opel Astra,17450,5508.0,5.0,0.0,77.0
7190,Opel Astra,16990,3.0,5.0,0.0,77.0
7191,Opel Astra,16990,999.0,5.0,0.0,77.0
7192,Opel Astra,17475,3000.0,6.0,0.0,92.0
7193,Opel Astra,16990,5.0,6.0,0.0,66.0
7194,Opel Astra,16990,5.0,5.0,0.0,66.0
7195,Opel Astra,16990,500.0,6.0,0.0,92.0
7196,Opel Astra,16990,1880.0,5.0,0.0,77.0
7197,Opel Astra,16990,10.0,5.0,0.0,66.0
7198,Opel Astra,16990,7.0,6.0,0.0,92.0
7199,Opel Astra,16990,5.0,5.0,0.0,77.0
7200,Opel Astra,16990,111.0,5.0,0.0,77.0
7201,Opel Astra,16990,3000.0,6.0,0.0,81.0
7202,Opel Astra,16990,6.0,6.0,0.0,81.0
7203,Opel Astra,16990,11509.0,5.0,0.0,77.0
7204,Opel Astra,17450,10.0,5.0,0.0,66.0
7205,Opel Astra,16990,2500.0,5.0,0.0,66.0
7206,Opel Astra,16990,1647.3626086956522,5.0,0.0,66.0
7207,Opel Astra,16990,4956.0,5.0,0.0,77.0
7208,Opel Astra,16977,1647.3626086956522,5.0,0.0,77.0
7209,Opel Astra,16989,2627.0,5.0,0.0,77.0
7210,Opel Astra,16977,1647.3626086956522,5.0,0.0,66.0
7211,Opel Astra,17400,1647.3626086956522,5.0,0.0,66.0
7212,Opel Astra,17390,2500.0,5.0,0.0,77.0
7213,Opel Astra,17390,10.0,5.0,0.0,66.0
7214,Opel Astra,17390,1647.3626086956522,6.0,0.0,81.0
7215,Opel Astra,17330,10.0,5.0,0.0,77.0
7216,Opel Astra,17350,5.0,5.0,0.0,77.0
7217,Opel Astra,17190,1647.3626086956522,5.0,0.0,78.0
7218,Opel Astra,17275,1647.3626086956522,5.0,0.0,77.0
7219,Opel Astra,17105,1647.3626086956522,5.0,0.0,66.0
7220,Opel Astra,17290,10.0,6.0,0.0,81.0
7221,Opel Astra,17038,1647.3626086956522,6.0,0.0,92.0
7222,Opel Astra,17015,1.0,6.0,0.0,92.0
7223,Opel Astra,17000,1501.0,6.0,0.0,92.0
7224,Opel Astra,16996,4.0,6.0,0.0,100.0
7225,Opel Astra,16873,1647.3626086956522,5.0,0.0,77.0
7226,Opel Astra,16999,27714.0,6.0,0.0,110.0
7227,Opel Astra,16800,10.0,6.0,0.0,92.0
7228,Opel Astra,16839,1647.3626086956522,6.0,0.0,78.0
7229,Opel Astra,16866,1647.3626086956522,5.0,0.0,77.0
7230,Opel Astra,16890,1647.3626086956522,6.0,0.0,66.0
7231,Opel Astra,16799,10.0,5.0,0.0,77.0
7232,Opel Astra,16790,10.0,5.0,0.0,77.0
7233,Opel Astra,16790,10.0,5.0,0.0,66.0
7234,Opel Astra,16772,8.0,5.0,0.0,77.0
7235,Opel Astra,16617,1.0,5.0,0.0,77.0
7236,Opel Astra,16580,1647.3626086956522,6.0,0.0,77.0
7237,Opel Astra,16500,3237.0,5.0,0.0,77.0
7238,Opel Astra,16500,2595.0,5.0,0.0,77.0
7239,Opel Astra,16500,8020.0,5.0,0.0,77.0
7240,Opel Astra,16488,1647.3626086956522,6.0,0.0,81.0
7241,Opel Astra,16490,10.0,6.0,0.0,66.0
7242,Opel Astra,16490,5.0,5.0,0.0,66.0
7243,Opel Astra,16489,4990.0,5.0,0.0,77.0
7244,Opel Astra,16464,1647.3626086956522,5.0,0.0,78.0
7245,Opel Astra,16390,1647.3626086956522,6.0,0.0,67.0
7246,Opel Astra,16389,5000.0,5.0,0.0,77.0
7247,Opel Astra,16360,1.0,5.0,0.0,77.0
7248,Opel Astra,16390,4.0,5.0,0.0,66.0
7249,Opel Astra,16344,1647.3626086956522,5.0,0.0,77.0
7250,Opel Astra,16290,10.0,5.0,0.0,66.0
7251,Opel Astra,16390,10.0,5.0,0.0,66.0
7252,Opel Astra,16080,10.0,5.0,0.0,66.0
7253,Opel Astra,16190,1.0,5.0,0.0,66.0
7254,Opel Astra,15974,1647.3626086956522,6.0,0.0,81.0
7255,Opel Astra,15899,10.0,5.0,0.0,77.0
7256,Opel Astra,16280,3024.0,5.0,0.0,66.0
7257,Opel Astra,15953,1.0,5.0,0.0,77.0
7258,Opel Astra,15862,1647.3626086956522,6.0,0.0,92.0
7259,Opel Astra,15500,4999.0,5.0,0.0,66.0
7260,Opel Astra,15816,1647.3626086956522,6.0,0.0,81.0
7261,Opel Astra,15590,1647.3626086956522,6.0,0.0,67.0
7262,Opel Astra,15700,4999.0,5.0,0.0,66.0
7263,Opel Astra,15622,1.0,5.0,0.0,77.0
7264,Opel Astra,15500,9500.0,6.0,0.0,81.0
7265,Opel Astra,15490,1900.0,6.0,0.0,92.0
7266,Opel Astra,15455,7.0,5.0,0.0,66.0
7267,Opel Astra,15488,10.0,5.0,0.0,66.0
7268,Opel Astra,17990,5357.0,5.0,0.0,77.0
7269,Opel Astra,17877,10.0,6.0,0.0,110.0
7270,Opel Astra,17950,500.0,5.0,0.0,77.0
7271,Opel Astra,17880,14478.0,6.0,0.0,110.0
7272,Opel Astra,17877,10.0,6.0,0.0,110.0
7273,Opel Astra,17890,10.0,5.0,0.0,66.0
7274,Opel Astra,17889,4000.0,6.0,0.0,77.0
7275,Opel Astra,18190,4439.0,6.0,0.0,92.0
7276,Opel Astra,18190,2835.0,6.0,0.0,92.0
7277,Opel Astra,18190,6245.0,6.0,0.0,92.0
7278,Opel Astra,18190,10.0,5.0,0.0,77.0
7279,Opel Astra,18135,1647.3626086956522,5.0,0.0,66.0
7280,Opel Astra,18100,4999.0,6.0,0.0,92.0
7281,Opel Astra,18590,1647.3626086956522,5.0,0.0,77.0
7282,Opel Astra,18750,5.0,6.0,0.0,81.0
7283,Opel Astra,18190,431.0,6.0,0.0,81.0
7284,Opel Astra,18758,1647.3626086956522,5.0,0.0,77.0
7285,Opel Astra,18440,700.0,6.0,0.0,92.0
7286,Opel Astra,18990,1647.3626086956522,5.0,0.0,77.0
7287,Opel Astra,18490,9000.0,6.0,0.0,92.0
7288,Opel Astra,18400,4999.0,6.0,0.0,92.0
7289,Opel Astra,18450,1.0,5.0,0.0,77.0
7290,Opel Astra,18950,2500.0,5.0,0.0,77.0
7291,Opel Astra,18990,500.0,6.0,0.0,147.0
7292,Opel Astra,18990,20.0,6.0,0.0,147.0
7293,Opel Astra,18989,9500.0,6.0,0.0,92.0
7294,Opel Astra,18940,7741.0,6.0,0.0,110.0
7295,Opel Astra,18940,4307.0,6.0,0.0,110.0
7296,Opel Astra,18903,1647.3626086956522,6.0,0.0,92.0
7297,Opel Astra,18900,1647.3626086956522,6.0,0.0,81.0
7298,Opel Astra,18890,1647.3626086956522,6.0,0.0,70.0
7299,Opel Astra,18890,2678.0,5.0,0.0,77.0
7300,Opel Astra,18890,1000.0,6.0,0.0,81.0
7301,Opel Astra,18890,4800.0,6.0,0.0,81.0
7302,Opel Astra,18990,4555.0,5.0,0.0,77.0
7303,Opel Astra,18890,20.0,6.0,0.0,110.0
7304,Opel Astra,18890,10.0,6.0,0.0,100.0
7305,Opel Astra,18990,1.0,6.0,0.0,81.0
7306,Opel Astra,18990,10.0,6.0,0.0,147.0
7307,Opel Astra,18980,1000.0,6.0,0.0,92.0
7308,Opel Astra,18980,2000.0,6.0,0.0,92.0
7309,Opel Astra,18980,1000.0,6.0,0.0,92.0
7310,Opel Astra,18980,1000.0,6.0,0.0,92.0
7311,Opel Astra,18988,12.0,6.0,0.0,92.0
7312,Opel Astra,18980,0.0,6.0,0.0,92.0
7313,Opel Astra,18980,20.0,5.0,0.0,77.0
7314,Opel Astra,18980,10.0,5.0,0.0,66.0
7315,Opel Astra,18979,7500.0,6.0,0.0,92.0
7316,Opel Astra,18979,500.0,5.0,0.0,77.0
7317,Opel Astra,18965,1647.3626086956522,6.0,0.0,110.0
7318,Opel Astra,18980,10.0,6.0,0.0,77.0
7319,Opel Astra,18965,1647.3626086956522,6.0,0.0,92.0
7320,Opel Astra,18950,6911.0,5.0,0.0,76.0
7321,Opel Astra,18950,2500.0,6.0,0.0,92.0
7322,Opel Astra,18950,5000.0,6.0,0.0,77.0
7323,Opel Astra,18380,1.0,6.0,0.0,110.0
7324,Opel Astra,18380,1020.0,5.0,0.0,77.0
7325,Opel Astra,18370,1647.3626086956522,5.0,0.0,77.0
7326,Opel Astra,18355,1647.3626086956522,6.0,0.0,92.0
7327,Opel Astra,18338,1647.3626086956522,6.0,0.0,110.0
7328,Opel Astra,18305,1647.3626086956522,5.0,0.0,77.0
7329,Opel Astra,18300,3500.0,6.0,0.0,92.0
7330,Opel Astra,18300,10000.0,5.0,0.0,77.0
7331,Opel Astra,18290,10.0,6.0,0.0,81.0
7332,Opel Astra,18290,10.0,6.0,0.0,81.0
7333,Opel Astra,18260,1.0,6.0,0.0,81.0
7334,Opel Astra,18238,10.0,6.0,0.0,110.0
7335,Opel Astra,18300,7500.0,6.0,0.0,100.0
7336,Opel Astra,18225,1647.3626086956522,6.0,0.0,110.0
7337,Opel Astra,18190,5.0,5.0,0.0,77.0
7338,Opel Astra,18890,40.0,6.0,0.0,92.0
7339,Opel Astra,18790,10.0,6.0,0.0,92.0
7340,Opel Astra,18850,5000.0,6.0,0.0,92.0
7341,Opel Astra,18830,10.0,6.0,0.0,92.0
7342,Opel Astra,18798,1647.3626086956522,6.0,0.0,77.0
7343,Opel Astra,18790,7000.0,5.0,0.0,77.0
7344,Opel Astra,18790,20.0,5.0,0.0,77.0
7345,Opel Astra,18790,1999.0,6.0,0.0,92.0
7346,Opel Astra,18990,10.0,6.0,0.0,92.0
7347,Opel Astra,18990,5000.0,5.0,0.0,77.0
7348,Opel Astra,18990,25.0,6.0,0.0,92.0
7349,Opel Astra,18990,2773.0,5.0,0.0,77.0
7350,Opel Astra,18990,10.0,6.0,0.0,92.0
7351,Opel Astra,18990,1647.3626086956522,5.0,0.0,66.0
7352,Opel Astra,18990,133.0,5.0,0.0,66.0
7353,Opel Astra,18990,1900.0,5.0,0.0,66.0
7354,Opel Astra,18990,2103.0,5.0,0.0,66.0
7355,Opel Astra,18990,15.0,6.0,0.0,92.0
7356,Opel Astra,18990,3.0,5.0,0.0,66.0
7357,Opel Astra,18525,1647.3626086956522,5.0,0.0,77.0
7358,Opel Astra,18500,10.0,5.0,0.0,77.0
7359,Opel Astra,18500,7.0,6.0,0.0,92.0
7360,Opel Astra,18950,7500.0,6.0,0.0,92.0
7361,Opel Astra,18490,5.0,5.0,0.0,66.0
7362,Opel Astra,18490,5900.0,6.0,0.0,92.0
7363,Opel Astra,18490,2500.0,6.0,0.0,92.0
7364,Opel Astra,18490,10.0,6.0,0.0,92.0
7365,Opel Astra,18490,525.0,6.0,0.0,147.0
7366,Opel Astra,18490,1162.0,5.0,0.0,77.0
7367,Opel Astra,18480,1647.3626086956522,6.0,0.0,81.0
7368,Opel Astra,18490,1647.3626086956522,5.0,0.0,66.0
7369,Opel Astra,18490,2500.0,6.0,0.0,92.0
7370,Opel Astra,18480,3000.0,6.0,0.0,92.0
7371,Opel Astra,18480,2500.0,6.0,0.0,92.0
7372,Opel Astra,18480,2000.0,6.0,0.0,92.0
7373,Opel Astra,18450,320.0,6.0,0.0,81.0
7374,Opel Astra,18749,3500.0,6.0,0.0,92.0
7375,Opel Astra,18690,10.0,6.0,0.0,92.0
7376,Opel Astra,18725,1.0,6.0,0.0,92.0
7377,Opel Astra,18690,1000.0,6.0,0.0,92.0
7378,Opel Astra,18690,5.0,5.0,0.0,66.0
7379,Opel Astra,18690,15.0,5.0,0.0,77.0
7380,Opel Astra,18690,1647.3626086956522,5.0,0.0,92.0
7381,Opel Astra,18690,5.0,5.0,0.0,66.0
7382,Opel Astra,18690,5500.0,6.0,0.0,81.0
7383,Opel Astra,18690,10.0,5.0,0.0,77.0
7384,Opel Astra,18683,1647.3626086956522,5.0,0.0,77.0
7385,Opel Astra,18610,1.0,5.0,0.0,77.0
7386,Opel Astra,18683,1647.3626086956522,5.0,0.0,77.0
7387,Opel Astra,18640,3.0,6.0,0.0,81.0
7388,Opel Astra,18660,1647.3626086956522,6.0,0.0,81.0
7389,Opel Astra,18099,5000.0,5.0,0.0,77.0
7390,Opel Astra,18097,1.0,6.0,0.0,92.0
7391,Opel Astra,18090,1647.3626086956522,6.0,0.0,92.0
7392,Opel Astra,18064,1647.3626086956522,5.0,0.0,78.0
7393,Opel Astra,18096,1.0,6.0,0.0,92.0
7394,Opel Astra,18000,1.0,6.0,0.0,110.0
7395,Opel Astra,18070,1.0,6.0,0.0,92.0
7396,Opel Astra,18070,1.0,5.0,0.0,77.0
7397,Opel Astra,17930,1647.3626086956522,5.0,0.0,77.0
7398,Opel Astra,17992,1000.0,6.0,0.0,92.0
7399,Opel Astra,18000,4894.0,5.0,0.0,77.0
7400,Opel Astra,17990,1647.3626086956522,5.0,0.0,77.0
7401,Opel Astra,17990,3.0,5.0,0.0,66.0
7402,Opel Astra,17950,50.0,6.0,0.0,92.0
7403,Opel Astra,17940,50.0,6.0,0.0,92.0
7404,Opel Astra,17925,1647.3626086956522,6.0,0.0,92.0
7405,Opel Astra,17990,6238.0,6.0,0.0,81.0
7406,Opel Astra,17890,3500.0,6.0,0.0,92.0
7407,Opel Astra,17890,10.0,5.0,0.0,77.0
7408,Opel Astra,17900,3900.0,6.0,0.0,92.0
7409,Opel Astra,17990,495.0,5.0,0.0,77.0
7410,Opel Astra,17990,12.0,5.0,0.0,77.0
7411,Opel Astra,17980,1647.3626086956522,6.0,0.0,92.0
7412,Opel Astra,17990,150.0,6.0,0.0,92.0
7413,Opel Astra,17990,7700.0,6.0,0.0,92.0
7414,Opel Astra,17990,8.0,6.0,0.0,92.0
7415,Opel Astra,17990,500.0,6.0,0.0,92.0
7416,Opel Astra,17990,10.0,6.0,0.0,92.0
7417,Opel Astra,17990,4669.0,6.0,0.0,81.0
7418,Opel Astra,17980,17200.0,6.0,0.0,110.0
7419,Opel Astra,17990,1443.0,5.0,0.0,77.0
7420,Opel Astra,17990,7000.0,5.0,0.0,77.0
7421,Opel Astra,17850,4500.0,6.0,0.0,92.0
7422,Opel Astra,17824,1647.3626086956522,6.0,0.0,92.0
7423,Opel Astra,17990,3919.0,5.0,0.0,77.0
7424,Opel Astra,17990,5.0,6.0,0.0,77.0
7425,Opel Astra,17990,10.0,6.0,0.0,81.0
7426,Opel Astra,17990,8000.0,6.0,0.0,92.0
7427,Opel Astra,17990,20.0,6.0,0.0,147.0
7428,Opel Astra,17990,3188.0,6.0,0.0,81.0
7429,Opel Astra,17990,5.0,6.0,0.0,92.0
7430,Opel Astra,17990,1829.0,6.0,0.0,92.0
7431,Opel Astra,17990,3500.0,5.0,0.0,77.0
7432,Opel Astra,17990,100.0,6.0,0.0,92.0
7433,Opel Astra,17990,10.0,5.0,0.0,77.0
7434,Opel Astra,17980,15058.0,6.0,0.0,110.0
7435,Opel Astra,17950,2500.0,6.0,0.0,92.0
7436,Opel Astra,17970,1647.3626086956522,5.0,0.0,77.0
7437,Opel Astra,17975,50.0,6.0,0.0,92.0
7438,Opel Astra,17970,18441.0,6.0,0.0,110.0
7439,Opel Astra,17980,10.0,5.0,0.0,66.0
7440,Opel Corsa,7700,100000.0,6.0,3.0,66.0
7441,Opel Corsa,9590,6100.0,6.0,3.0,66.0
7442,Opel Corsa,10600,24005.0,5.0,1.0,66.0
7443,Opel Corsa,10950,9420.0,6.0,3.0,66.0
7444,Opel Corsa,12250,9275.0,6.0,1.0,66.0
7445,Opel Corsa,11490,15515.0,5.0,2.0,66.0
7446,Opel Corsa,10990,58000.0,6.0,3.0,66.0
7447,Opel Corsa,10490,42360.0,6.0,3.0,66.0
7448,Opel Corsa,12390,3921.0,5.0,1.0,66.0
7449,Opel Corsa,12450,20813.0,6.0,1.0,66.0
7450,Opel Corsa,12950,39979.0,5.0,3.0,66.0
7451,Opel Corsa,12990,5454.0,6.0,1.0,66.0
7452,Opel Corsa,12860,37991.0,6.0,1.0,66.0
7453,Opel Corsa,12900,6500.0,6.0,2.0,66.0
7454,Opel Corsa,12900,9977.0,6.0,1.0,66.0
7455,Opel Corsa,12900,38000.0,6.0,1.0,66.0
7456,Opel Corsa,13576,10888.0,6.0,1.0,66.0
7457,Opel Corsa,13490,7792.0,6.0,1.0,66.0
7458,Opel Corsa,13150,52872.0,5.0,3.0,66.0
7459,Opel Corsa,13200,17000.0,6.0,3.0,66.0
7460,Opel Corsa,13580,14682.0,5.0,1.0,66.0
7461,Opel Corsa,13123,48000.0,6.0,2.0,66.0
7462,Opel Corsa,13450,900.0,6.0,0.0,66.0
7463,Opel Corsa,13490,1400.0,6.0,1.0,66.0
7464,Opel Corsa,13490,8864.0,6.0,2.0,66.0
7465,Opel Corsa,13650,48717.0,5.0,3.0,66.0
7466,Opel Corsa,13690,10.0,6.0,0.0,66.0
7467,Opel Corsa,13450,13500.0,5.0,3.0,66.0
7468,Opel Corsa,13430,4500.0,6.0,1.0,66.0
7469,Opel Corsa,13440,6138.0,5.0,1.0,66.0
7470,Opel Corsa,13324,5.0,6.0,0.0,66.0
7471,Opel Corsa,13400,6109.0,6.0,1.0,51.0
7472,Opel Corsa,13300,3000.0,6.0,0.0,66.0
7473,Opel Corsa,13290,3500.0,6.0,1.0,66.0
7474,Opel Corsa,13290,22135.0,6.0,1.0,66.0
7475,Opel Corsa,13290,5744.0,6.0,1.0,66.0
7476,Opel Corsa,13290,30990.0,6.0,1.0,66.0
7477,Opel Corsa,13290,9900.0,6.0,1.0,66.0
7478,Opel Corsa,13288,10.0,6.0,0.0,66.0
7479,Opel Corsa,13290,23900.0,6.0,2.0,66.0
7480,Opel Corsa,13290,5790.0,6.0,2.0,66.0
